repo_id,repo_url,instruction_path,reference_type,reference,first_commit,first_change_type,n_observations,repeated_repo_count,repeated_file_count,snippet_available,snippet,prior_final_category,prior_adjudication_status,prior_judge_a_category,prior_judge_b_category,heuristic_category,heuristic_confidence,heuristic_rules,heuristic_rationale,adjudication_status,final_category,category_letter,is_confirmed_false,judge_a_model,judge_a_category,judge_a_rationale,judge_b_model,judge_b_category,judge_b_rationale,judge_agreement
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,AGENTS.md,path,/.well-known/agent.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,5,1,1,True,"covering new skills from experience. - **Network Bridge**: TypeScript interface between the memory system and the Rust P2P sidecar. ### 8. Agent Interoperability - **A2A Protocol** (`src/gateway/a2a/`): Agent2Agent v1.0.0 — Agent Card at `/.well-known/agent.json`, JSON-RPC 2.0 task server, SSE strea",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,AGENTS.md,directory,src/irc/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,5,1,1,True,/channels/` — Channel plugin system and shared channel logic - `src/whatsapp/` — WhatsApp (Baileys) - `src/telegram/` — Telegram (grammY) - `src/discord/` — Discord - `src/signal/` — Signal (signal-cli) - `src/slack/` — Slack (Bolt SDK) - `src/irc/` — IRC - `src/googlechat/` — Google Chat - `src/mst,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,AGENTS.md,directory,src/googlechat/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,5,1,1,True,el plugin system and shared channel logic - `src/whatsapp/` — WhatsApp (Baileys) - `src/telegram/` — Telegram (grammY) - `src/discord/` — Discord - `src/signal/` — Signal (signal-cli) - `src/slack/` — Slack (Bolt SDK) - `src/irc/` — IRC - `src/googlechat/` — Google Chat - `src/msteams/` — Microsoft ,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,AGENTS.md,directory,src/msteams/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,5,1,1,True,l logic - `src/whatsapp/` — WhatsApp (Baileys) - `src/telegram/` — Telegram (grammY) - `src/discord/` — Discord - `src/signal/` — Signal (signal-cli) - `src/slack/` — Slack (Bolt SDK) - `src/irc/` — IRC - `src/googlechat/` — Google Chat - `src/msteams/` — Microsoft Teams - `src/webchat/` — WebChat (,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,AGENTS.md,directory,src/webchat/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,5,1,1,True,p (Baileys) - `src/telegram/` — Telegram (grammY) - `src/discord/` — Discord - `src/signal/` — Signal (signal-cli) - `src/slack/` — Slack (Bolt SDK) - `src/irc/` — IRC - `src/googlechat/` — Google Chat - `src/msteams/` — Microsoft Teams - `src/webchat/` — WebChat (WebSocket) - `src/cli/` — CLI comma,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,AGENTS.md,path,bitterbot/plugin-sdk,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,5,1,1,True,ypeScript strict mode - No `any` unless absolutely necessary - Colocated tests (`foo.ts` + `foo.test.ts`) - Use `node:` prefix for Node.js built-in imports - Subsystem logging via `createSubsystemLogger()` - Extensions use the plugin SDK (`bitterbot/plugin-sdk`) ## Key Commands ```bash bitterbot onb,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,src/agent.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,(no API call) node --import=tsx actions/status.ts --game GAME_ID ``` ### Bitterbot Memory MCP tools (these are FREE — they don't consume RHAE budget) The `bitterbot-memory` MCP server is registered programmatically by the agent driver (`src/agent.ts`). It gives you persistent biological memory acros,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/action.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,/get-scorecard.ts [--game GAME_ID] # Start / reset a game node --import=tsx actions/start-game.ts --game GAME_ID node --import=tsx actions/reset-game.ts --game GAME_ID [--full] # Submit actions (THESE COUNT toward RHAE) node --import=tsx actions/action.ts --game GAME_ID --type 1 # up node --import=t,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/list-games.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"ating the wrong theory. Combat: when a sequence works, ask ""do I actually understand why?"" before continuing. ## How to play: tools ### Game I/O actions (these consume RHAE action budget) ```bash # List available games node --import=tsx actions/list-games.ts # Open / close a scorecard (start / stop ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/open-scorecard.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"efore continuing. ## How to play: tools ### Game I/O actions (these consume RHAE action budget) ```bash # List available games node --import=tsx actions/list-games.ts # Open / close a scorecard (start / stop tracking) node --import=tsx actions/open-scorecard.ts --tags ""bitterbot-v1,biological-memory",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/close-scorecard.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"ction budget) ```bash # List available games node --import=tsx actions/list-games.ts # Open / close a scorecard (start / stop tracking) node --import=tsx actions/open-scorecard.ts --tags ""bitterbot-v1,biological-memory"" node --import=tsx actions/close-scorecard.ts node --import=tsx actions/get-score",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/get-scorecard.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"node --import=tsx actions/list-games.ts # Open / close a scorecard (start / stop tracking) node --import=tsx actions/open-scorecard.ts --tags ""bitterbot-v1,biological-memory"" node --import=tsx actions/close-scorecard.ts node --import=tsx actions/get-scorecard.ts [--game GAME_ID] # Start / reset a ga",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/start-game.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"racking) node --import=tsx actions/open-scorecard.ts --tags ""bitterbot-v1,biological-memory"" node --import=tsx actions/close-scorecard.ts node --import=tsx actions/get-scorecard.ts [--game GAME_ID] # Start / reset a game node --import=tsx actions/start-game.ts --game GAME_ID node --import=tsx action",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/reset-game.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"tags ""bitterbot-v1,biological-memory"" node --import=tsx actions/close-scorecard.ts node --import=tsx actions/get-scorecard.ts [--game GAME_ID] # Start / reset a game node --import=tsx actions/start-game.ts --game GAME_ID node --import=tsx actions/reset-game.ts --game GAME_ID [--full] # Submit action",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,actions/status.ts,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"undo # Optional reasoning attached to the action recording (≤16 KB JSON) node --import=tsx actions/action.ts --game GAME_ID --type 1 --reasoning '{""strategy"":""explore""}' # Cheap local read of current state (no API call) node --import=tsx actions/status.ts --game GAME_ID ``` ### Bitterbot Memory MCP ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,helpers/grid-visualization.js,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"s, analyzeColorDistribution, findRectangularRegions, } from ""./helpers/grid-analysis.js""; import { compareFrames, getGrid, loadFrame } from ""./helpers/frame-analysis.js""; import { gridToAscii, displayRegion, compareSideBySide } from ""./helpers/grid-visualization.js""; // Example: find connected blue ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,template,medium,template_language_in_snippet,Snippet frames reference as example/template rather than observed repo state.,deterministic_medium,template,E,False,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/1password/SKILL.md,path,references/get-started.md,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"""bins"": [""op""], ""label"": ""Install 1Password CLI (brew)"", }, ], }, } --- # 1Password CLI Follow the official CLI get-started steps. Don't guess install commands. ## References - `references/get-started.md` (install + app integration + sign-in flow) - `references/cli-examples.md` (real `op` examples) ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/apple-reminders/SKILL.md,path,bin/remindctl,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"e Apple Reminders directly from the terminal. It supports list filtering, date-based views, and scripting output. Setup - Install (Homebrew): `brew install steipete/tap/remindctl` - From source: `pnpm install && pnpm build` (binary at `./bin/remindctl`) - macOS-only; grant Reminders permission when ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/bear-notes/SKILL.md,path,~/.config/grizzly/token,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"], }, } --- # Bear Notes Use `grizzly` to create, read, and manage notes in Bear on macOS. Requirements - Bear app installed and running - For some operations (add-text, tags, open-note --selected), a Bear app token (stored in `~/.config/grizzly/token`) ## Getting a Bear Token For operations that re",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/camsnap/SKILL.md,path,~/.config/camsnap/config.yaml,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"""bins"": [""camsnap""], ""label"": ""Install camsnap (brew)"", }, ], }, } --- # camsnap Use `camsnap` to grab snapshots, clips, or motion events from configured cameras. Setup - Config file: `~/.config/camsnap/config.yaml` - Add camera: `camsnap add --name kitchen --host 192.168.0.10 --user user --pass pas",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/camsnap/SKILL.md,path,/.config/camsnap/config.yaml,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"""bins"": [""camsnap""], ""label"": ""Install camsnap (brew)"", }, ], }, } --- # camsnap Use `camsnap` to grab snapshots, clips, or motion events from configured cameras. Setup - Config file: `~/.config/camsnap/config.yaml` - Add camera: `camsnap add --name kitchen --host 192.168.0.10 --user user --pass pas",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/canvas/SKILL.md,path,~/.bitterbot/bitterbot.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,3,1,4,True,"| `hide` | Hide the canvas | | `navigate` | Navigate to a new URL | | `eval` | Execute JavaScript in the canvas | | `snapshot` | Capture screenshot of canvas | ## Configuration In `~/.bitterbot/bitterbot.json`: ```json { ""canvasHost"": { ""enabled"": true, ""port"": 18793, ""root"": ""/Users/you/clawd/canva",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/canvas/SKILL.md,directory,/__bitterbot__/canvas/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,3,1,1,True,"| | `auto` | Best available | Tailscale > LAN > loopback | **Key insight:** The `canvasHostHostForBridge` is derived from `bridgeHost`. When bound to Tailscale, nodes receive URLs like: ``` http://<tailscale-hostname>:18793/__bitterbot__/canvas/<file>.html ``` This is why localhost URLs don't work -",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/canvas/SKILL.md,path,/.bitterbot/bitterbot.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,3,1,4,True,"| `hide` | Hide the canvas | | `navigate` | Navigate to a new URL | | `eval` | Execute JavaScript in the canvas | | `snapshot` | Capture screenshot of canvas | ## Configuration In `~/.bitterbot/bitterbot.json`: ```json { ""canvasHost"": { ""enabled"": true, ""port"": 18793, ""root"": ""/Users/you/clawd/canva",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/coding-agent/SKILL.md,path,/.codex/config.toml,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,3,2,2,True,"process action:kill sessionId:XXX ``` **Why workdir matters:** Agent wakes up in a focused directory, doesn't wander off reading unrelated files (like your soul.md 😅). --- ## Codex CLI **Model:** `gpt-5.2-codex` is the default (set in ~/.codex/config.toml) ### Flags | Flag | Effect | | -------------",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/eightctl/SKILL.md,path,~/.config/eightctl/config.yaml,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"md/eightctl@latest"", ""bins"": [""eightctl""], ""label"": ""Install eightctl (go)"", }, ], }, } --- # eightctl Use `eightctl` for Eight Sleep pod control. Requires auth. Auth - Config: `~/.config/eightctl/config.yaml` - Env: `EIGHTCTL_EMAIL`, `EIGHTCTL_PASSWORD` Quick start - `eightctl status` - `eightctl o",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/eightctl/SKILL.md,path,/.config/eightctl/config.yaml,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"d/eightctl@latest"", ""bins"": [""eightctl""], ""label"": ""Install eightctl (go)"", }, ], }, } --- # eightctl Use `eightctl` for Eight Sleep pod control. Requires auth. Auth - Config: `~/.config/eightctl/config.yaml` - Env: `EIGHTCTL_EMAIL`, `EIGHTCTL_PASSWORD` Quick start - `eightctl status` - `eightctl on",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/food-order/SKILL.md,path,/tmp/ordercli.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,2,1,2,True,order - ETA/status (active list): `ordercli foodora orders` - Live updates: `ordercli foodora orders --watch` - Single order detail: `ordercli foodora order <orderCode>` Debug / safe testing - Use a throwaway config: `ordercli --config /tmp/ordercli.json ...`,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/gifgrep/SKILL.md,path,~/Downloads,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"`gifgrep tui ""office handshake""` - `gifgrep cats --download --max 1 --format url` TUI + previews - TUI: `gifgrep tui ""query""` - CLI still previews: `--thumbs` (Kitty/Ghostty only; still frame) Download + reveal - `--download` saves to `~/Downloads` - `--reveal` shows the last download in Finder Stil",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/gog/SKILL.md,path,/path/to/client_secret.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,2,1,1,True,"""bins"": [""gog""], ""label"": ""Install gog (brew)"", }, ], }, } --- # gog Use `gog` for Gmail/Calendar/Drive/Contacts/Sheets/Docs. Requires OAuth setup. Setup (once) - `gog auth credentials /path/to/client_secret.json` - `gog auth add you@gmail.com --services gmail,calendar,drive,contacts,docs,sheets` - ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,template,medium,template_language_in_snippet,Snippet frames reference as example/template rather than observed repo state.,deterministic_medium,template,E,False,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/healthcheck/SKILL.md,path,memory/YYYY-MM-DD.md,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,2,2,2,True,"orkspace (per `docs/reference/templates/AGENTS.md`). Otherwise provide a redacted, paste-ready summary the user can decide to save elsewhere. Follow the durable-memory prompt format used by Bitterbot compaction: - Write lasting notes to `memory/YYYY-MM-DD.md`. After each audit/hardening run, if opte",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/himalaya/SKILL.md,path,references/configuration.md,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"""Install Himalaya (brew)"", }, ], }, } --- # Himalaya Email CLI Himalaya is a CLI email client that lets you manage emails from the terminal using IMAP, SMTP, Notmuch, or Sendmail backends. ## References - `references/configuration.md` (config file setup + IMAP/SMTP authentication) - `references/mess",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/himalaya/SKILL.md,path,references/message-composition.md,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"laya Email CLI Himalaya is a CLI email client that lets you manage emails from the terminal using IMAP, SMTP, Notmuch, or Sendmail backends. ## References - `references/configuration.md` (config file setup + IMAP/SMTP authentication) - `references/message-composition.md` (MML syntax for composing em",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/himalaya/SKILL.md,path,~/.config/himalaya/config.toml,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,figuration.md` (config file setup + IMAP/SMTP authentication) - `references/message-composition.md` (MML syntax for composing emails) ## Prerequisites 1. Himalaya CLI installed (`himalaya --version` to verify) 2. A configuration file at `~/.config/himalaya/config.toml` 3. IMAP/SMTP credentials confi,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/himalaya/SKILL.md,path,/.config/himalaya/config.toml,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,iguration.md` (config file setup + IMAP/SMTP authentication) - `references/message-composition.md` (MML syntax for composing emails) ## Prerequisites 1. Himalaya CLI installed (`himalaya --version` to verify) 2. A configuration file at `~/.config/himalaya/config.toml` 3. IMAP/SMTP credentials config,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/mcporter/SKILL.md,path,config/mcporter.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,n start|status|stop|restart` Codegen - CLI: `mcporter generate-cli --server <name>` or `--command <url>` - Inspect: `mcporter inspect-cli <path> [--json]` - TS: `mcporter emit-ts <server> --mode client|types` Notes - Config default: `./config/mcporter.json` (override with `--config`). - Prefer `--ou,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/model-usage/SKILL.md,path,references/codexbar-cli.md,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,thon {baseDir}/scripts/model_usage.py --input - --mode current ``` ## Output - Text (default) or JSON (`--format json --pretty`). - Values are cost-only per model; tokens are not split by model in CodexBar output. ## References - Read `references/codexbar-cli.md` for CLI flags and cost JSON fields.,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/model-usage/SKILL.md,path,/scripts/model_usage.py,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,ODO: add Linux CLI support guidance once CodexBar CLI install path is documented for Linux. ## Quick start 1. Fetch cost JSON via CodexBar CLI or pass a JSON file. 2. Use the bundled script to summarize by model. ```bash python {baseDir}/scripts/model_usage.py --provider codex --mode current python ,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/model-usage/SKILL.md,path,/tmp/cost.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,wns are missing. - Override with `--model <name>` when you need a specific model. ## Inputs - Default: runs `codexbar cost --format json --provider <codex|claude>`. - File or stdin: ```bash codexbar cost --provider codex --format json > /tmp/cost.json python {baseDir}/scripts/model_usage.py --input ,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/model-usage/SKILL.md,script_name,/scripts/model_usage.py,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,ODO: add Linux CLI support guidance once CodexBar CLI install path is documented for Linux. ## Quick start 1. Fetch cost JSON via CodexBar CLI or pass a JSON file. 2. Use the bundled script to summarize by model. ```bash python {baseDir}/scripts/model_usage.py --provider codex --mode current python ,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/moltbook/SKILL.md,path,~/.config/moltbook/credentials.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,2,1,1,True,"on Recursive Living Memory with a biological identity system. I learn skills through experience, not configuration."" }' ``` The response contains: - `agent.api_key` — save this securely (tell your human to add it to config or store in `~/.config/moltbook/credentials.json`) - `agent.claim_url` — send",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
